id,upstreamId,queryId,schedulingThreadId,schedulingTime(us),executionThreadId,startTime(us),stopTime(us),pipeline
464573949242553,464573946916645,2,1,5141984,161,5142001,5143735,StreamingPipeline(ExpandAllOperator,FilterOperator,AggregationMapperOperator)
464573951012748,464573949242553,2,1,5143754,161,5143767,5151738,StreamingPipeline(ExpandAllOperator,FilterOperator,AggregationMapperOperator)
464573959042965,464573951012748,2,1,5151784,161,5151801,5155879,StreamingPipeline(ExpandAllOperator,FilterOperator,AggregationMapperOperator)
464573963170317,464573959042965,2,1,5155911,161,5155929,5160344,StreamingPipeline(ExpandAllOperator,FilterOperator,AggregationMapperOperator)
464573967639525,464573963170317,2,1,5160381,161,5160400,5164710,StreamingPipeline(ExpandAllOperator,FilterOperator,AggregationMapperOperator)
464573971995427,464573967639525,2,1,5164736,161,5164957,5166797,StreamingPipeline(ExpandAllOperator,FilterOperator,AggregationMapperOperator)
464573974175034,464573971995427,2,1,5166916,161,5167004,5172857,StreamingPipeline(ExpandAllOperator,FilterOperator,AggregationMapperOperator)
464573980175179,464573974175034,2,1,5172916,161,5172956,5179131,StreamingPipeline(ExpandAllOperator,FilterOperator,AggregationMapperOperator)
464573986419300,464573980175179,2,1,5179160,161,5179176,5184319,StreamingPipeline(ExpandAllOperator,FilterOperator,AggregationMapperOperator)
464573991609281,464573986419300,2,1,5184350,161,5184372,5187393,StreamingPipeline(ExpandAllOperator,FilterOperator,AggregationMapperOperator)
464573994693861,464573991609281,2,1,5187435,161,5187453,5190326,StreamingPipeline(ExpandAllOperator,FilterOperator,AggregationMapperOperator)
464573997605757,464573994693861,2,1,5190347,161,5190362,5193629,StreamingPipeline(ExpandAllOperator,FilterOperator,AggregationMapperOperator)
464574000913945,464573997605757,2,1,5193655,161,5193671,5200449,StreamingPipeline(ExpandAllOperator,FilterOperator,AggregationMapperOperator)
464574007741365,464574000913945,2,1,5200482,161,5200497,5205489,StreamingPipeline(ExpandAllOperator,FilterOperator,AggregationMapperOperator)
464574012782798,464574007741365,2,1,5205524,161,5205544,5207167,StreamingPipeline(ExpandAllOperator,FilterOperator,AggregationMapperOperator)
464574014458622,464574012782798,2,1,5207200,161,5207221,5210671,StreamingPipeline(ExpandAllOperator,FilterOperator,AggregationMapperOperator)
464574017958449,464574014458622,2,1,5210699,161,5210721,5218847,StreamingPipeline(ExpandAllOperator,FilterOperator,AggregationMapperOperator)
464574026184041,464574017958449,2,1,5218925,161,5218951,5221228,StreamingPipeline(ExpandAllOperator,FilterOperator,AggregationMapperOperator)
464574028521059,464574026184041,2,1,5221262,161,5221283,5224930,StreamingPipeline(ExpandAllOperator,FilterOperator,AggregationMapperOperator)
464574032249119,464574028521059,2,1,5224990,161,5225012,5228555,StreamingPipeline(ExpandAllOperator,FilterOperator,AggregationMapperOperator)
464574035876289,464574032249119,2,1,5228617,161,5228636,5230925,StreamingPipeline(ExpandAllOperator,FilterOperator,AggregationMapperOperator)
464574038212945,464574035876289,2,1,5230954,161,5231001,5235492,StreamingPipeline(ExpandAllOperator,FilterOperator,AggregationMapperOperator)
464574042809138,464574038212945,2,1,5235550,161,5235588,5238322,StreamingPipeline(ExpandAllOperator,FilterOperator,AggregationMapperOperator)
464574045613691,464574042809138,2,1,5238355,161,5238364,5240131,StreamingPipeline(ExpandAllOperator,FilterOperator,AggregationMapperOperator)
464574047440443,464574045613691,2,1,5240181,161,5240236,5242327,StreamingPipeline(ExpandAllOperator,FilterOperator,AggregationMapperOperator)
464574049602124,464574047440443,2,1,5242343,161,5242370,5245207,StreamingPipeline(ExpandAllOperator,FilterOperator,AggregationMapperOperator)
464574052482906,464574049602124,2,1,5245224,161,5245235,5248300,StreamingPipeline(ExpandAllOperator,FilterOperator,AggregationMapperOperator)
464574055579225,464574052482906,2,1,5248320,161,5248362,5254777,StreamingPipeline(ExpandAllOperator,FilterOperator,AggregationMapperOperator)
464574062059357,464574055579225,2,1,5254800,161,5254815,5263354,StreamingPipeline(ExpandAllOperator,FilterOperator,AggregationMapperOperator)
464574070642538,464574062059357,2,1,5263384,161,5263412,5272018,StreamingPipeline(ExpandAllOperator,FilterOperator,AggregationMapperOperator)
464574079302135,464574070642538,2,1,5272043,161,5272058,5281275,StreamingPipeline(ExpandAllOperator,FilterOperator,AggregationMapperOperator)
464574088555210,464574079302135,2,1,5281296,161,5281309,5292075,StreamingPipeline(ExpandAllOperator,FilterOperator,AggregationMapperOperator)
464574099355327,464574088555210,2,1,5292096,161,5292110,5303038,StreamingPipeline(ExpandAllOperator,FilterOperator,AggregationMapperOperator)
464574110330348,464574099355327,2,1,5303071,161,5303095,5305658,StreamingPipeline(ExpandAllOperator,FilterOperator,AggregationMapperOperator)
464574112949308,464574110330348,2,1,5305690,161,5305710,5308048,StreamingPipeline(ExpandAllOperator,FilterOperator,AggregationMapperOperator)
464574115322154,464574112949308,2,1,5308063,161,5308074,5311052,StreamingPipeline(ExpandAllOperator,FilterOperator,AggregationMapperOperator)
464574118326634,464574115322154,2,1,5311068,161,5311082,5312761,StreamingPipeline(ExpandAllOperator,FilterOperator,AggregationMapperOperator)
464574120034836,464574118326634,2,1,5312776,161,5312792,5316783,StreamingPipeline(ExpandAllOperator,FilterOperator,AggregationMapperOperator)
464574124077687,464574120034836,2,1,5316819,161,5316845,5319001,StreamingPipeline(ExpandAllOperator,FilterOperator,AggregationMapperOperator)
464574126280947,464574124077687,2,1,5319022,161,5319035,5322038,StreamingPipeline(ExpandAllOperator,FilterOperator,AggregationMapperOperator)
464574129310820,464574126280947,2,1,5322052,161,5322074,5324562,StreamingPipeline(ExpandAllOperator,FilterOperator,AggregationMapperOperator)
464574131834820,464574129310820,2,1,5324576,161,5324602,5326334,StreamingPipeline(ExpandAllOperator,FilterOperator,AggregationMapperOperator)
464574133609531,464574131834820,2,1,5326351,161,5326373,5329223,StreamingPipeline(ExpandAllOperator,FilterOperator,AggregationMapperOperator)
464574136504759,464574133609531,2,1,5329246,161,5329275,5333482,StreamingPipeline(ExpandAllOperator,FilterOperator,AggregationMapperOperator)
464574140766577,464574136504759,2,1,5333508,161,5333522,5336068,StreamingPipeline(ExpandAllOperator,FilterOperator,AggregationMapperOperator)
464574143340924,464574140766577,2,1,5336082,161,5336113,5340068,StreamingPipeline(ExpandAllOperator,FilterOperator,AggregationMapperOperator)
464574147344030,464574143340924,2,1,5340085,161,5340103,5342378,StreamingPipeline(ExpandAllOperator,FilterOperator,AggregationMapperOperator)
